"Accession","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3","pvalue_A1_22_vs_A1_30","pvalue_WT_22_vs_WT_30","log2FC_A1_22_vs_A1_30","log2FC_WT_22_vs_WT_30","Significance_A1_22_vs_A1_30","Significance_WT_22_vs_WT_30","Direction_A1_22","Direction_WT_22","Protein Group","Avg. Mass","Description","Coverage (%)","#Peptides","#Unique","PTM"
"P28474|ADHX_MOUSE",17.7964732700708,17.7707570519205,17.8725300023694,17.6343367372547,17.9226961798409,16.7045726000218,17.8154821174395,17.7905702095602,18.2814722318065,17.862830078516,17.7329503560343,17.2482117644334,0.346951899823203,0.230091518883129,-0.392718269081129,-0.347844119940852,FALSE,FALSE,"NS","NS",606,39548,"Alcohol dehydrogenase class-3 OS=Mus musculus OX=10090 GN=Adh5 PE=1 SV=3",33.16,9,9,"Carbamidomethylation"
"P28650|PURA1_MOUSE",19.319040521415,20.0257763931545,19.8658393483578,19.5950785141185,20.2008435414844,19.9053267700204,20.0532598555184,19.4057547574363,20.4001533459675,19.2343983301957,20.4453326683544,19.9414753671707,0.585833016754568,0.870453099918518,0.163530854232004,-0.0793205310671077,FALSE,FALSE,"NS","NS",399,50254,"Adenylosuccinate synthetase isozyme 1 OS=Mus musculus OX=10090 GN=Adss1 PE=1 SV=2",47.92,17,16,"Carbamidomethylation"
"P28653|PGS1_MOUSE",17.9206586187141,18.3972716928641,18.3808377887503,18.881059427101,19.9804500562138,17.9292073122828,18.4101246940925,18.2695951647627,16.4296507772202,18.3673232830107,18.6892501491808,17.5468898640624,0.318751449917945,0.528798327354864,0.697316231756357,0.498030886726163,FALSE,FALSE,"NS","NS",789,41639,"Biglycan OS=Mus musculus OX=10090 GN=Bgn PE=1 SV=1",26.83,8,8,"Carbamidomethylation"
"P28654|PGS2_MOUSE",20.2710676661029,20.0010697481434,20.3760358074743,19.9453338079385,20.1379052192943,21.9815378427999,18.605275025797,20.0371963665432,19.4575712559537,19.9010393709526,19.8540228063829,20.8394838453992,0.513003316509516,0.188605600110611,0.472201216103997,0.831501124813578,FALSE,FALSE,"NS","NS",472,39809,"Decorin OS=Mus musculus OX=10090 GN=Dcn PE=1 SV=1",40.96,14,14,"Carbamidomethylation"
"P28660|NCKP1_MOUSE",16.2444816513958,16.0660227401703,14.9129352615405,16.712030074942,16.3857014126901,17.3932372635223,15.1875112511545,15.6936948580915,15.500103448174,15.5592574585177,14.911250782587,15.7496777674594,0.10055237725619,0.863705225161697,1.08917636601587,-0.0537078496186361,FALSE,FALSE,"NS","NS",2001,128784,"Nck-associated protein 1 OS=Mus musculus OX=10090 GN=Nckap1 PE=1 SV=2",1.68,2,2,NA
"P28661|SEPT4_MOUSE",11.8815983219715,12.3886265338436,11.6847556322881,12.4827686374581,13.0439507230654,10.7347444172042,11.9356493174419,12.0448453350018,12.2304448931823,12.1463755185916,13.047786302044,13.0544155750577,0.894932354492412,0.0962679673830861,0.102161096541476,0.679212616689114,FALSE,FALSE,"NS","NS",2797,54936,"Septin-4 OS=Mus musculus OX=10090 GN=Septin4 PE=1 SV=1",1.88,1,1,NA
"P28665|MUG1_MOUSE",18.1775490811732,18.0081255848939,18.1661399321646,18.7201439377333,18.2225645588208,17.2798198466063,18.065440643622,18.0595416644002,17.2107797701137,17.4611896481504,18.9064247088224,18.2927281514185,0.924267428112771,0.43209481500856,-0.0430954183570726,0.441526810085161,FALSE,FALSE,"NS","NS",184,165298,"Murinoglobulin-1 OS=Mus musculus OX=10090 GN=Mug1 PE=1 SV=3",10.5,26,12,"Carbamidomethylation; Oxidation (M)"
"P28667|MRP_MOUSE",11.1001511297092,12.2909686157521,12.3002730440169,11.8187678945395,14.109648347471,13.8022965312467,11.0261012229988,11.0961506802192,11.0692819243654,12.4613431777925,10.9414165984855,12.3594110208922,0.176386103115605,0.155867893384105,1.34643999459297,0.856878989862258,FALSE,FALSE,"NS","NS",2716,20165,"MARCKS-related protein OS=Mus musculus OX=10090 GN=Marcksl1 PE=1 SV=2",7.5,1,1,NA
"P28741|KIF3A_MOUSE",NA,NA,NA,11.3151910628831,14.1651684542811,9.83492726629763,13.3784597375363,10.5527513831666,10.8100032109297,9.25763620906629,12.0353465738869,11.4505942879228,NA,0.618749747538909,NA,-0.665879086918864,FALSE,FALSE,"NS","NS",896,80170,"Kinesin-like protein KIF3A OS=Mus musculus OX=10090 GN=Kif3a PE=1 SV=2",0.86,4,1,NA
"P28798|GRN_MOUSE",15.7546920196052,15.8457642055582,15.2099572004181,16.6644262284246,16.1218281130426,12.9753366841479,15.8976353784909,15.8132420084368,15.3241478408466,15.5810411303565,15.7185047817713,15.9071192859732,0.779418614063666,0.791264302324712,-0.349607466655444,0.0572133234422214,FALSE,FALSE,"NS","NS",1324,63458,"Progranulin OS=Mus musculus OX=10090 GN=Grn PE=1 SV=2",12.05,4,4,"Carbamidomethylation"
"P28828|PTPRM_MOUSE",14.4568749877636,15.908781015254,15.1063486466955,15.0740931155989,15.0304105299076,15.7647884157257,15.3841225094758,15.3471102312714,13.4656262182772,14.2092539149343,14.9641433231062,14.5929891314864,0.797354969056799,0.840860094617976,0.132429137173023,-0.143490863165834,FALSE,FALSE,"NS","NS",1518,163653,"Receptor-type tyrosine-protein phosphatase mu OS=Mus musculus OX=10090 GN=Ptprm PE=1 SV=2",0.41,3,1,NA
"P29341|PABP1_MOUSE",18.2984204845047,17.9245797584192,18.0193708283013,17.0981726557851,20.4315311681064,16.2073674748158,17.3207765789643,18.1955411912346,18.5435049456735,16.5398511179892,19.8672255662607,18.6001359221104,0.902454183472806,0.775612036630795,-0.168433257505985,0.315796630162648,FALSE,FALSE,"NS","NS",501,70671,"Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2",20.6,12,12,"Carbamidomethylation"
"P29351|PTN6_MOUSE",13.2464336220765,14.6189245766818,14.7633843925459,12.3280663653576,13.3022896305103,10.9879392911362,14.5962898815772,15.9586574927908,14.4570693602975,15.4246301813839,13.5298154573681,14.3931606269356,0.0725308642816716,0.488253234288597,-2.00348243476669,-0.554803489659259,FALSE,FALSE,"NS","NS",2597,67559,"Tyrosine-protein phosphatase non-receptor type 6 OS=Mus musculus OX=10090 GN=Ptpn6 PE=1 SV=2",1.51,1,1,NA
"P29391|FRIL1_MOUSE",19.6075183330399,19.9970436870081,20.1684529964919,20.4294311592021,20.0100303015871,18.7536860280493,20.1922006923301,19.2781522238583,19.679020249653,19.1894505777221,19.3914089111414,19.5818899600321,0.733850429837451,0.31686246437342,-0.193289175900485,-0.328874572315225,FALSE,FALSE,"NS","NS",803,20802,"Ferritin light chain 1 OS=Mus musculus OX=10090 GN=Ftl1 PE=1 SV=2",53.01,8,8,NA
"P29699|FETUA_MOUSE",19.0188582767814,19.0605012079057,19.9325880501555,20.9794890436916,19.9431061430334,22.305150525125,19.6182539289185,19.0887712647601,18.2588772654521,19.2338295895679,19.4051549700528,18.9661773936759,0.0801066696842495,0.635249433581547,1.73859939233579,0.213086498055294,FALSE,FALSE,"NS","NS",447,37326,"Alpha-2-HS-glycoprotein OS=Mus musculus OX=10090 GN=Ahsg PE=1 SV=1",42.03,11,10,"Carbamidomethylation; Oxidation (M)"
"P29758|OAT_MOUSE",18.0952496879509,18.594064055722,16.7094765627589,17.1821731832215,17.2236796215746,18.1512460060632,18.5220510581948,17.8311596361565,17.8595162842631,17.6607186471365,17.731999244564,16.2720617650729,0.686665083098343,0.181745394703364,-0.280563831857471,-0.849315773946994,FALSE,FALSE,"NS","NS",648,48355,"Ornithine aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Oat PE=1 SV=1",27.79,10,10,"Carbamidomethylation; Oxidation (M)"
"P30115|GSTA3_MOUSE",16.4848428092058,14.3116575052208,13.6078837031027,16.2795578065232,14.0693300973223,14.6840469875781,15.6855358729789,13.0835168901008,12.1416704483208,12.3837264294661,13.2444191393527,13.6376163589892,0.856664326410398,0.650807505592761,0.209516957964745,-0.548320427864175,FALSE,FALSE,"NS","NS",1350,25361,"Glutathione S-transferase A3 OS=Mus musculus OX=10090 GN=Gsta3 PE=1 SV=2",5.43,4,1,"Acetylation (Protein N-term)"
"P30416|FKBP4_MOUSE",17.4924912569281,18.2706399423075,18.781864581248,19.106111005148,17.9556489427348,19.4521796948134,16.926867195598,17.9959982938607,17.6564906445155,18.2888072400412,18.4852729976865,17.6007432624694,0.326489257505184,0.221804072378524,0.656314620737518,0.598489122074287,FALSE,FALSE,"NS","NS",787,51572,"Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Mus musculus OX=10090 GN=Fkbp4 PE=1 SV=5",13.32,7,7,"Carbamidomethylation; Oxidation (M)"
"P30545|ADA2B_MOUSE",10.9508854412301,11.7660279778849,11.4173098202839,9.9912620216369,11.4435766088287,10.3679953399611,11.2931783093451,12.6786552623764,11.7990557273415,11.2960116586319,11.9810223154525,12.0266978556052,0.19155917287583,0.756395937491261,-0.777129756324083,-0.15571915645778,FALSE,FALSE,"NS","NS",3151,50443,"Alpha-2B adrenergic receptor OS=Mus musculus OX=10090 GN=Adra2b PE=1 SV=3",1.32,1,1,NA
"P30678|GNA15_MOUSE",16.5328502753578,15.8545809792474,16.331190402789,16.4708984137357,16.8012907958851,16.048588831397,16.5536877852317,16.820601066503,17.4482018241225,14.5638478646791,16.90930410366,16.8377913357379,0.53550094374351,0.36212868667205,0.200718794541206,-0.837182457260091,FALSE,FALSE,"NS","NS",1930,43536,"Guanine nucleotide-binding protein subunit alpha-15 OS=Mus musculus OX=10090 GN=Gna15 PE=2 SV=1",1.6,2,1,NA
"P30681|HMGB2_MOUSE",13.7721915601593,15.2757565220397,14.8416203640936,16.365304283878,16.6906154275854,14.9835699762249,13.0328710444626,13.1780398382368,13.7242054782061,14.658880783505,15.4719470275818,15.3900396776222,0.114743775289814,0.00503699956562245,1.38330708046523,1.86191704260119,FALSE,TRUE,"NS","Up",1369,24162,"High mobility group protein B2 OS=Mus musculus OX=10090 GN=Hmgb2 PE=1 SV=3",13.81,4,2,"Carbamidomethylation"
"P30999|CTND1_MOUSE",16.0440237066509,15.742303066904,14.6685307471845,14.8953099592411,16.1015028039852,15.2535625880979,15.727733300379,15.1223750598013,13.6302029532524,16.2531782666795,16.3609178800961,15.7544324659259,0.907292662566335,0.117198168882111,-0.0681607231383978,1.2960724330896,FALSE,FALSE,"NS","NS",1228,104925,"Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=2",2.88,2,2,NA
"P31001|DESM_MOUSE",20.4898299329091,18.8943704627729,18.2553591925877,19.8786717501763,18.2512463371356,21.0500897670766,19.4402147506834,18.922079701007,19.834226535021,19.032429021061,19.94888249372,19.6796620399724,0.650069687699585,0.703914731645915,0.513482755372948,0.154817522680691,FALSE,FALSE,"NS","NS",182,53498,"Desmin OS=Mus musculus OX=10090 GN=Des PE=1 SV=3",57.78,30,26,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)"
"P31324|KAP3_MOUSE",20.1212806805658,20.5094564729608,20.2788362249873,20.1616916357375,20.3145793721947,18.9487046963259,19.2386404511981,21.0848539227707,20.3216732628869,21.2280000152931,20.2285091729107,19.5052247234612,0.329903408336944,0.892399251667608,-0.494865891418595,0.105522091603067,FALSE,FALSE,"NS","NS",254,46167,"cAMP-dependent protein kinase type II-beta regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2b PE=1 SV=3",45.43,20,16,"Carbamidomethylation; Oxidation (M)"
"P31428|DPEP1_MOUSE",13.6387682092103,14.2130019694134,13.6763006902918,14.8293911050122,14.4130057384105,12.5197676913118,13.726227846818,13.0155436346927,13.4679155026369,13.0907637189274,14.3209480256099,13.5096301585878,0.920510787621354,0.599497668818225,0.0780312219397121,0.237218306325818,FALSE,FALSE,"NS","NS",3095,45722,"Dipeptidase 1 OS=Mus musculus OX=10090 GN=Dpep1 PE=1 SV=2",2.2,1,1,NA
"P31650|S6A11_MOUSE",NA,NA,NA,NA,NA,NA,14.4068788119585,14.7970227588894,13.9724472005182,9.42797478144708,9.84234429636525,12.302754289087,NA,0.0140697917646547,NA,-3.86775846815557,FALSE,TRUE,"NS","Down",2638,69961,"Sodium- and chloride-dependent GABA transporter 3 OS=Mus musculus OX=10090 GN=Slc6a11 PE=1 SV=2",0.96,1,1,NA
"P31786|ACBP_MOUSE",21.1126835268839,21.5174363175655,21.2059204129781,22.5662512774436,22.3321421559867,18.8613772579349,21.5737964805709,21.5569579300023,21.1891793807489,21.908143919226,22.3040709386248,22.4269618599165,0.984165852859834,0.0182501894795842,-0.0254231886873946,0.773080975481719,FALSE,TRUE,"NS","Up",600,10000,"Acyl-CoA-binding protein OS=Mus musculus OX=10090 GN=Dbi PE=1 SV=2",54.02,7,7,"Acetylation (Protein N-term); Oxidation (M)"
"P32020|SCP2_MOUSE",18.962951145492,18.1867313550126,18.4372932747541,17.5465264461579,18.4675290545249,19.8048865765378,19.4958803943434,17.7880927140373,18.9047654352334,19.914875237592,20.0435868550558,20.3375441609753,0.916697666254381,0.0568190893596618,0.0773221006539906,1.36908923666969,FALSE,FALSE,"NS","NS",435,59126,"Sterol carrier protein 2 OS=Mus musculus OX=10090 GN=Scp2 PE=1 SV=3",21.39,13,13,"Carbamidomethylation"
"P32067|LA_MOUSE",16.146812273037,16.4129640069942,17.2461315546871,15.8792900766763,16.4226798604754,14.4219873454203,15.6172622615394,16.5749495748286,17.0217210996943,16.0187969756486,15.9947662078188,16.0035618317713,0.206955639977699,0.390157700058416,-1.02731685071548,-0.398935973607855,FALSE,FALSE,"NS","NS",2989,47756,"Lupus La protein homolog OS=Mus musculus OX=10090 GN=Ssb PE=1 SV=1",2.65,1,1,NA
"P32261|ANT3_MOUSE",18.8197362811726,19.0997833806809,18.7221821522086,19.0822738077854,18.6986508196904,16.8264483104497,18.9491752585486,18.1677954318143,18.2336641424459,18.1452444774446,18.0313242851772,17.9025305689381,0.391191732441587,0.178191063266009,-0.678109625378859,-0.42384516708298,FALSE,FALSE,"NS","NS",434,52004,"Antithrombin-III OS=Mus musculus OX=10090 GN=Serpinc1 PE=1 SV=1",30.75,14,14,"Carbamidomethylation; Oxidation (M)"
"P32848|PRVA_MOUSE",20.2369541915896,20.154929085128,22.3785351185384,23.7952830675596,18.5285082901744,26.9493880601494,19.7232122153237,20.8358477177177,18.7522073885999,22.410409296647,21.1511847399176,20.158750199774,0.445144300687471,0.172888073354577,2.16758700754244,1.46969230489906,FALSE,FALSE,"NS","NS",117,11931,"Parvalbumin alpha OS=Mus musculus OX=10090 GN=Pvalb PE=1 SV=3",95.45,37,37,"Acetylation (Protein N-term); Oxidation (M)"
"P32921|SYWC_MOUSE",15.958986387627,16.3050153989469,15.8328776554989,15.6603274379021,16.0367718205198,14.9770609263819,15.7137168888562,16.2268458468356,16.0285462749506,15.705496129395,16.3920308210304,16.3571138101773,0.236404791155712,0.579340623786077,-0.474239752422962,0.161843916653412,FALSE,FALSE,"NS","NS",1629,54358,"Tryptophan--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Wars1 PE=1 SV=2",8.32,3,3,"Carbamidomethylation"
"P33174|KIF4_MOUSE",13.0912500786921,13.2250365813615,13.2320960443646,16.7785453543283,13.5967800406073,13.225247360596,16.0267274525611,13.3028559399726,15.0707605372774,13.3081405463633,16.3515278144115,13.4710615575139,0.29744202875411,0.755744189779153,1.3507300170378,-0.423204670507488,FALSE,FALSE,"NS","NS",2853,139519,"Chromosome-associated kinesin KIF4 OS=Mus musculus OX=10090 GN=Kif4 PE=1 SV=3",0.49,1,1,NA
"P34884|MIF_MOUSE",16.7071547286135,16.2461116942687,16.3824794796622,17.9470403332589,16.8461254392432,17.882655168083,17.6085711133258,16.4723557620764,16.2415060753075,16.3884237262567,17.2609809857836,16.7713271520193,0.0434915831532082,0.950118736679455,1.11335834601354,0.0327663044499715,TRUE,FALSE,"Up","NS",3247,12504,"Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2",7.83,1,1,"Carbamidomethylation"
"P34914|HYES_MOUSE",21.593544085514,20.5187038630052,20.2781120584884,19.0350200151902,20.8745674761317,19.4889608171677,20.8138531989381,20.1037311538346,20.4464848319438,19.8611345345062,21.264331030795,20.1587430512707,0.219301731130711,0.957867550844484,-0.997270566172677,-0.0266201893815605,FALSE,FALSE,"NS","NS",143,62515,"Bifunctional epoxide hydrolase 2 OS=Mus musculus OX=10090 GN=Ephx2 PE=1 SV=2",75.27,32,32,"Carbamidomethylation; Oxidation (M)"
"P35123|UBP4_MOUSE",17.6050964104837,17.5550677920083,17.4047143299966,18.2701419041974,18.8236593746244,11.7931521831973,16.4067466120758,16.1875426825677,15.1942249780144,17.419864658665,16.4264888478094,16.5859128893629,0.615961847814558,0.142607446423769,-1.2259750234898,0.881250707726478,FALSE,FALSE,"NS","NS",2974,108343,"Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus OX=10090 GN=Usp4 PE=1 SV=3",1.04,1,1,"Carbamidomethylation"
"P35278|RAB5C_MOUSE",16.8895030127687,17.5492146113963,15.8433738291698,17.3194996934873,17.8647243217925,15.7846883629077,17.9140633164045,18.453936614093,17.5173720507444,17.5409243621657,17.2751276634138,17.7388852388461,0.788052972556192,0.216946777026157,0.228940308284283,-0.443478238938766,FALSE,FALSE,"NS","NS",801,23413,"Ras-related protein Rab-5C OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=2",17.59,6,3,NA
"P35279|RAB6A_MOUSE",15.8819262996964,16.3393122664004,16.1019129044732,16.1579978646387,15.728250201566,15.5323208559757,16.4976606996229,14.9271014939238,15.7714924871483,15.1053906425977,15.5751181826848,17.7583976061921,0.255003560187447,0.680629844519737,-0.30152751612987,0.414217250259822,FALSE,FALSE,"NS","NS",1366,23590,"Ras-related protein Rab-6A OS=Mus musculus OX=10090 GN=Rab6a PE=1 SV=4",10.58,2,2,NA
"P35282|RAB21_MOUSE",16.7782895694292,18.2011487586361,17.2508909982204,16.3841252083447,17.0809600999295,17.5604130729356,17.8632498111964,17.6704308104054,17.7421565811637,17.2294348038518,17.0016223835182,16.4007843961495,0.498401623786691,0.0254234062993161,-0.401610315025298,-0.881331873082029,FALSE,TRUE,"NS","Down",1156,24106,"Ras-related protein Rab-21 OS=Mus musculus OX=10090 GN=Rab21 PE=1 SV=4",17.12,4,3,"Carbamidomethylation"
"P35283|RAB12_MOUSE",14.6704429822295,14.4742209873591,14.567213628263,13.7868912781032,14.3503967571565,16.8307937069888,13.9971404838837,15.4959290205585,14.3434456262567,15.0587500614171,14.4239907974982,14.8328776554989,0.677986990615417,0.760658952216676,0.418734714799001,0.159701127905102,FALSE,FALSE,"NS","NS",1653,27329,"Ras-related protein Rab-12 OS=Mus musculus OX=10090 GN=Rab12 PE=1 SV=3",2.88,2,1,NA
"P35293|RAB18_MOUSE",16.3799277686878,16.8894775828412,16.3366152390221,16.303431873979,16.4574243272932,12.0675968396737,16.7041996447594,16.1186741916227,16.2370534461495,16.8122018784618,16.2768347794762,17.3288913924708,0.333513824675647,0.268316225636052,-1.59252251653507,0.452666922625728,FALSE,FALSE,"NS","NS",1707,23035,"Ras-related protein Rab-18 OS=Mus musculus OX=10090 GN=Rab18 PE=1 SV=2",16.99,3,3,NA
"P35486|ODPA_MOUSE",22.2213797269702,22.3093837854448,22.0841608833533,22.5861956624229,22.985168253612,19.4416321946114,23.2751657062736,23.0221369885548,22.2462482755231,21.6837351706284,23.0943750927944,22.289956672491,0.659109942898505,0.391631830016035,-0.533976095040654,-0.491828011479242,FALSE,FALSE,"NS","NS",67,43232,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha1 PE=1 SV=1",76.41,52,48,"Carbamidomethylation; Oxidation (M)"
"P35487|ODPAT_MOUSE",15.8186398921164,17.4522629617866,17.3746785087503,17.5545537041431,17.6007013826319,18.1349136809395,17.5290967306307,16.8867544159717,17.1034056373571,15.1736927498016,17.385725338776,17.1203492671163,0.192923274627177,0.443816027981035,0.881529135020443,-0.613163142755177,FALSE,FALSE,"NS","NS",854,43413,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha2 PE=1 SV=1",7.67,6,3,"Carbamidomethylation"
"P35505|FAAA_MOUSE",17.8226093549143,17.8193329489026,17.5376810008968,17.8972161954397,17.9376316347516,15.8666021488361,18.2854181590082,17.7557839508158,18.1410431463135,18.0784878573594,17.0682937721507,18.162908809472,0.514739493440198,0.492591676440077,-0.492724441895444,-0.290851605718487,FALSE,FALSE,"NS","NS",794,46176,"Fumarylacetoacetase OS=Mus musculus OX=10090 GN=Fah PE=1 SV=2",27.68,8,8,"Acetylation (Protein N-term)"
"P35546|RET_MOUSE",15.7084654013908,13.1696997192962,15.3542655694659,15.8097666217162,15.7587709672999,11.1960503300026,15.6144023013038,16.014286307554,15.5560266932612,13.7367153198158,15.7514829692006,15.2760468510597,0.790551470974294,0.266200496046586,-0.489280923711387,-0.806823387347627,FALSE,FALSE,"NS","NS",1977,123874,"Proto-oncogene tyrosine-protein kinase receptor Ret OS=Mus musculus OX=10090 GN=Ret PE=1 SV=2",0.54,2,1,NA
"P35564|CALX_MOUSE",19.21811871071,19.0057595378831,18.3003492085038,19.0340794341484,18.6922813494298,17.8133471276905,19.9939555800633,18.1646948424569,18.7567189944183,18.7729871360717,19.5263235910211,18.2084996753468,0.512679242613575,0.847059948516969,-0.328173181942752,-0.135853004832953,FALSE,FALSE,"NS","NS",270,67278,"Calnexin OS=Mus musculus OX=10090 GN=Canx PE=1 SV=1",27.92,20,18,"Oxidation (M)"
"P35582|FOXA1_MOUSE",16.580967784958,16.1073137397875,16.5602461713787,14.7763955560214,14.7235999954425,16.3447153035972,15.4642518593498,15.0445277434813,14.7672506449338,16.0711306872574,15.2439459371721,17.6626567637115,0.109840967763124,0.169895973480437,-1.13460561368769,1.23390104679202,FALSE,FALSE,"NS","NS",2674,48854,"Hepatocyte nuclear factor 3-alpha OS=Mus musculus OX=10090 GN=Foxa1 PE=1 SV=2",1.28,1,1,NA
"P35585|AP1M1_MOUSE",13.4037743248318,14.6322665112059,13.8505757892496,14.6225643039636,13.323955600322,13.019559803205,12.8857276364767,13.4468856947149,13.9492567774196,12.960132471233,14.532418085987,14.6596471023738,0.640672349979697,0.376303340534021,-0.3068456392656,0.623442516994215,FALSE,FALSE,"NS","NS",2574,48543,"AP-1 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap1m1 PE=1 SV=3",2.36,1,1,NA
"P35700|PRDX1_MOUSE",20.3523938250897,20.7812077704214,20.2341881492173,20.6295923039191,20.8111404096551,21.4217885085113,20.2066614605865,20.232225919124,20.1167456270417,20.0709097026709,21.7319976209709,20.3884183403682,0.162692560297487,0.345508720955195,0.498243825785718,0.545230885752545,FALSE,FALSE,"NS","NS",365,22176,"Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1",53.77,15,12,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)"
"P35762|CD81_MOUSE",16.4241439762223,16.815480116056,15.4833386619953,15.9257645703482,15.8366230921114,15.7613807022115,15.5468113409967,15.8209430971341,17.2637559104533,17.1312098850878,17.1171225708422,15.6099135507622,0.372204140638926,0.607039880029673,-0.39973146320081,0.408911886036009,FALSE,FALSE,"NS","NS",3267,25815,"CD81 antigen OS=Mus musculus OX=10090 GN=Cd81 PE=1 SV=2",9.75,1,1,"Carbamidomethylation"
"P35831|PTN12_MOUSE",13.9627100548274,12.7583605849068,12.6239625136242,12.9945815803325,13.000633857579,10.4611244597083,12.9164029328406,12.4673989629624,12.4391353352532,11.3226334904536,13.08991304264,13.0567828239714,0.366564540264254,0.854736013796977,-0.96289775191288,-0.117869291330384,FALSE,FALSE,"NS","NS",2422,86526,"Tyrosine-protein phosphatase non-receptor type 12 OS=Mus musculus OX=10090 GN=Ptpn12 PE=1 SV=3",2.45,1,1,"Carbamidomethylation"
"P35979|RL12_MOUSE",18.3005747465706,18.6732138240652,18.289640965037,18.8225225033919,17.8220072926242,17.9276187236058,18.4960379747948,18.0374295200179,18.5655019036163,18.512017422064,17.8669600618954,18.5567195602534,0.536820322835846,0.854165823267865,-0.230427005350297,-0.0544241180720597,FALSE,FALSE,"NS","NS",996,17805,"Large ribosomal subunit protein uL11 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2",37.58,5,5,"Carbamidomethylation"
"P35980|RL18_MOUSE",18.4725793141487,17.8032214225949,18.0132043415801,18.6435546575444,18.4683497173805,17.45619572918,18.4574381951767,18.3770430226177,18.1139503807129,18.5111859789785,18.5373361881152,18.4336866570527,0.83536887996792,0.175731492557521,0.0930316752603879,0.177925741879704,FALSE,FALSE,"NS","NS",993,21645,"Large ribosomal subunit protein eL18 OS=Mus musculus OX=10090 GN=Rpl18 PE=1 SV=3",29.79,5,5,NA
"P36371|TAP2_MOUSE",16.2449546779243,17.3902878768866,16.3886301659584,15.0942396167923,16.2884460738883,16.203796863378,16.0785599901361,17.2189035506937,16.9017982556377,17.0556571705941,14.8579125898617,17.1904020848388,0.198047600831095,0.682361549304144,-0.812463388903565,-0.365096650390992,FALSE,FALSE,"NS","NS",1611,77445,"Antigen peptide transporter 2 OS=Mus musculus OX=10090 GN=Tap2 PE=1 SV=1",3.56,2,2,NA
"P36536|SAR1A_MOUSE",18.4001673166995,18.4511867178428,18.1799455261551,16.8511250950902,17.6341682441921,15.872425993909,18.3792823229777,18.2573092930876,17.5050318265429,17.7100979183276,17.3103612465844,17.3508323355831,0.0392802066789116,0.121886107005125,-1.55786007583533,-0.590110647371041,TRUE,FALSE,"Down","NS",1335,22371,"Small COPII coat GTPase SAR1A OS=Mus musculus OX=10090 GN=Sar1a PE=1 SV=1",17.17,4,2,NA
"P36993|PPM1B_MOUSE",17.1715477270121,16.8784863576981,16.1283512439254,15.7659557955645,16.462672087287,14.8639967978547,15.955367365705,12.5608304065306,16.9191890364386,16.0221326189606,16.1508859592481,15.9242622274038,0.138713104223689,0.539279710893848,-1.02858688264316,0.887297998979459,FALSE,FALSE,"NS","NS",2841,42795,"Protein phosphatase 1B OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV=1",3.08,1,1,NA
"P37040|NCPR_MOUSE",18.5887095855553,19.6987389135527,17.3577521550489,19.9118025972587,19.2534664250066,18.2739951504579,18.8553711417171,19.6869038829154,18.5362866069184,19.8402623681623,18.9923770523383,20.0826857203158,0.509499642938443,0.268020589588987,0.598021172855425,0.612254503088497,FALSE,FALSE,"NS","NS",419,77044,"NADPH--cytochrome P450 reductase OS=Mus musculus OX=10090 GN=Por PE=1 SV=2",20.8,14,14,"Carbamidomethylation"
"P37804|TAGL_MOUSE",18.2558920873643,19.2634879101257,19.138660784143,18.4687074399512,19.0895786519909,17.4700963236606,18.6638412425793,18.8875460944366,18.3292508106132,19.3905233377994,19.1486317370371,19.2703016008311,0.393348682565212,0.0219570245376789,-0.543219455343401,0.642939509346171,FALSE,TRUE,"NS","Up",693,22576,"Transgelin OS=Mus musculus OX=10090 GN=Tagln PE=1 SV=3",39.8,8,8,NA
